id,order_id,product_id,qty,rate,amount
2984,457,130,10,28.57,285.70
2985,457,142,15,14.11,211.65
2986,457,129,15,22,330.00
2987,457,90,2,284.30,568.60
2999,459,171,14,30,420.00
3000,459,88,14,2.17,30.38
3001,459,284,14,6.65,93.10
3002,459,265,1,80,80.00
3003,459,173,7,21.43,150.01
3004,460,160,1,335,335.00
3005,460,251,1,205.81,205.81
3006,460,153,1,67.19,67.19
3007,460,264,1,95.92,95.92
3008,460,219,1,80.36,80.36
3009,460,265,1,80,80.00
3010,460,156,1,185,185.00
3011,460,239,1,50,50.00
3012,460,246,1,50,50.00
3013,460,244,1,87,87.00
3014,461,275,1,661,661.00
3015,461,231,1,15,15.00
3016,462,144,30,16.37,491.10
3017,462,148,14,41.4,579.60
3018,462,65,30,70,2100.00
3019,463,206,1,304.25,304.25
3020,463,96,1,140,140.00
3025,465,171,16,30,480.00
3026,465,57,8,21.43,171.44
3027,465,197,16,13,208.00
3028,465,287,1,192.10,192.10
3029,465,233,6,20,120.00
3036,458,41,16,100,1600.00
3037,458,197,16,13,208.00
3038,458,173,8,21.43,171.44
3039,458,255,16,13.28,212.48
3040,458,233,6,20,120.00
3041,464,203,5,84.34,421.70
3042,464,84,10,2.61,26.10
3043,464,284,10,6.65,66.50
3044,464,99,1,145,145.00
3056,466,209,14,106.26,1487.64
3057,466,232,14,15,210.00
3058,466,160,1,335,335.00
3059,466,153,1,67.19,67.19
3060,466,286,2,117,234.00
3061,466,233,1,20,20.00
3062,467,122,1,65.97,65.97
3063,467,146,1,126.36,126.36
3064,467,216,1,221.84,221.84
3065,467,96,1,140,140.00
3066,467,86,1,96.65,96.65
3067,467,239,3,50,150.00
3068,468,37,5,76,380.00
3069,468,173,5,21.43,107.15
3070,468,154,6,46.45,278.70
3071,468,99,1,145,145.00
3076,469,41,10,100,1000.00
3077,469,34,10,37.5,375.00
3078,469,146,1,126.36,126.36
3079,469,216,1,221.84,221.84
3083,470,206,1,304.25,304.25
3084,470,153,1,67.19,67.19
3085,470,96,1,140,140.00
3086,470,252,1,65.97,65.97
3087,471,122,1,65.97,65.97
3088,471,41,10,100,1000.00
3089,471,146,1,126.36,126.36
3090,471,288,30,19.5,585.00
3091,471,147,30,1.5,45.00
3092,471,130,10,28.57,285.70
3093,472,144,12,16.37,196.44
3094,472,266,10,250,2500.00
3095,472,65,12,70,840.00
3096,472,161,10,27.5,275.00
3097,472,174,30,6.41,192.30
3098,473,203,5,84.34,421.70
3099,473,156,1,185,185.00
3100,473,198,15,2.48,37.20
3106,474,35,14,27.5,385.00
3107,474,88,21,2.17,45.57
3108,474,163,10,7,70.00
3109,474,38,10,18.21,182.10
3110,474,288,30,19.5,585.00
3111,475,203,5,84.34,421.70
3112,475,38,10,18.21,182.10
3113,475,146,1,126.36,126.36
3114,475,129,30,22,660.00
3115,475,288,30,19.5,585.00
3117,476,69,1,731.2,731.20
3118,476,288,30,19.5,585.00
3119,477,203,15,84.34,1265.10
3120,477,216,1,221.84,221.84
3121,477,146,1,126.36,126.36
3122,477,156,1,185,185.00
3123,477,219,1,80.36,80.36
3124,478,160,1,335,335.00
3125,478,153,1,67.19,67.19
3126,478,146,1,126.36,126.36
3127,479,279,1,53.92,53.92
3128,479,231,1,15,15.00
3129,479,97,15,1.51,22.65
3130,479,132,15,18,270.00
3131,479,129,15,22,330.00
3132,479,142,15,14.11,211.65
3133,479,130,10,28.57,285.70
3137,480,288,5,19.5,97.50
3138,480,174,15,6.41,96.15
3139,480,130,5,28.57,142.85
3140,481,190,1,681,681.00
3141,481,174,15,6.41,96.15
3142,481,279,1,53.92,53.92
3143,481,231,1,15,15.00
3149,482,132,30,18,540.00
3150,482,97,30,1.51,45.30
3151,482,148,30,41.4,1242.00
3152,482,273,1,929.73,929.73
3153,482,231,1,15,15.00
3159,483,275,1,661,661.00
3160,483,231,1,15,15.00
3161,483,144,15,16.37,245.55
3162,483,148,14,41.4,579.60
3163,483,65,8,70,560.00
3169,484,164,10,18.86,188.60
3170,484,69,1,731.2,731.20
3171,484,147,17,1.5,30.00
3172,484,163,10,7,70.00
3173,484,288,30,19.5,585.00
3174,485,157,4,315,1260.00
3175,485,171,10,30,300.00
3176,485,88,10,2.17,21.70
3177,485,57,5,21.43,107.15
3178,485,111,10,19.55,195.50
3179,485,233,6,20,120.00
3180,486,213,6,410.49,2462.94
3181,486,41,16,100,1600.00
3182,486,173,8,21.43,171.44
3183,486,197,16,13,208.00
3184,486,233,6,20,120.00
3185,487,176,30,13.04,391.20
3186,487,38,10,18.21,182.10
3187,487,288,30,19.5,585.00
3196,488,144,10,16.37,163.70
3197,488,112,10,50,500.00
3198,488,65,10,70,700.00
3199,489,144,10,16.37,163.70
3200,489,65,9,70,630.00
3201,489,112,4,50,200.00
3202,490,273,1,929.73,929.73
3203,490,231,1,15,15.00
3204,490,132,10,18,180.00
3205,490,148,10,41.4,414.00
3206,490,174,15,6.41,96.15
3207,491,34,10,37.5,375.00
3208,491,173,5,21.43,107.15
3209,491,84,5,2.61,13.05
3217,492,209,6,106.26,637.56
3218,492,206,1,304.25,304.25
3219,492,149,1,46,46.00
3220,492,153,1,67.19,67.19
3221,492,231,6,15,90.00
3222,492,235,1,120,120.00
3223,492,237,1,60,60.00
3224,493,88,15,2.17,32.55
3225,493,163,10,7,70.00
3226,493,130,5,28.57,142.85
3227,493,147,10,1.5,15.00
3228,494,142,15,14.11,211.65
3229,494,129,15,22,330.00
3230,494,288,15,19.5,292.50
3231,494,145,1,196.56,196.56
3232,495,35,10,27.5,275.00
3233,495,88,15,2.17,32.55
3234,495,174,15,6.41,96.15
3235,495,147,10,1.5,15.00
3236,495,130,10,28.57,285.70
3237,496,41,14,100,1400.00
3238,496,284,14,6.65,93.10
3239,496,156,1,185,185.00
3248,497,171,16,30,480.00
3249,497,197,16,13,208.00
3250,497,57,8,21.43,171.44
3251,497,99,2,145,290.00
3252,497,233,6,20,120.00
3253,497,239,3,50,150.00
3254,497,246,1,50,150.00
3255,497,219,1,80.36,80.36
3256,497,213,6,410.49,2462.94
3262,498,171,14,30,420.00
3263,498,154,6,46.45,278.70
3264,498,173,7,21.43,150.01
3265,498,111,10,19.55,195.50
3266,498,99,1,145,145.00
3267,498,233,1,20,20.00
3268,499,164,10,18.86,188.60
3269,499,165,5,75,375.00
3270,499,88,15,2.17,32.55
3271,499,166,15,16.08,241.20
3272,500,132,10,18,180.00
3273,500,148,10,41.4,414.00
3274,500,267,20,45,900.00
3275,500,130,10,28.57,285.70
3282,501,213,6,410.49,2462.94
3283,501,171,16,30,480.00
3284,501,173,8,21.43,171.44
3285,501,111,16,19.55,312.80
3286,501,188,16,17.95,287.20
3287,501,233,6,20,120.00
3295,502,38,10,18.21,182.10
3296,502,165,5,75,375.00
3297,502,88,21,2.17,45.57
3298,502,161,10,27.5,275.00
3299,502,187,20,18.15,363.00
3300,502,183,4,177.27,709.08
3301,502,185,30,7.57,227.10
3302,503,122,1,65.97,65.97
3303,503,146,1,126.36,126.36
3304,503,288,26,19.5,585.00
3305,504,265,1,80,80.00
3306,504,120,12,10.47,125.64
3307,504,57,7,21.43,150.01
3308,504,88,14,2.17,30.38
3309,504,211,1,60.75,60.75
3310,505,34,10,37.5,375.00
3311,505,146,1,126.36,126.36
3312,505,216,1,221.84,221.84
3313,506,164,10,18.86,188.60
3314,506,147,30,1.5,45.00
3315,506,148,14,41.4,579.60
3316,506,165,5,75,375.00
3317,506,88,15,2.17,32.55
3318,506,163,10,7,70.00
3333,507,213,6,410.49,2462.94
3334,507,173,8,21.43,171.44
3335,507,84,8,2.61,20.88
3336,507,233,6,20,120.00
3337,507,230,1,111.57,111.57
3338,507,203,8,84.34,674.72
3339,508,132,5,18,90.00
3340,508,148,5,41.4,207.00
3341,508,174,15,6.41,96.15
3342,508,104,5,10.13,50.65
3343,508,191,1,118.86,118.86
3348,509,132,10,18,180.00
3349,509,148,10,41.4,414.00
3350,509,174,15,6.41,96.15
3351,509,166,15,16.08,241.20
3356,510,273,1,929.73,929.73
3357,510,231,1,15,15.00
3358,510,148,14,41.4,579.60
3359,510,185,30,7.57,227.10
3360,510,132,30,18,540.00
3361,511,132,10,18,180.00
3362,511,148,10,41.4,414.00
3363,511,267,10,45,450.00
3364,511,64,20,26,520.00
3365,511,63,10,10,100.00
3369,513,173,10,21.43,214.30
3370,513,63,10,10,100.00
3371,513,146,1,126.36,126.36
3372,513,203,7,84.34,590.38
3376,514,55,14,47.21,660.94
3377,514,88,15,2.17,32.55
3378,514,147,20,1.5,30.00
3379,515,64,60,26,1560.00
3380,515,196,30,8.08,242.40
3381,515,39,60,7.4,444.00
3382,515,215,30,11,330.00
3383,515,68,1,135,135.00
3384,515,173,7,21.43,150.01
3388,516,174,30,6.41,192.30
3389,516,142,15,14.11,211.65
3390,516,129,15,22,330.00
3391,517,122,1,65.97,65.97
3392,517,146,1,126.36,126.36
3393,517,288,30,19.5,585.00
3394,517,41,10,100,1000.00
3395,517,166,15,16.08,241.20
3396,518,97,15,1.51,22.65
3397,518,129,15,22,330.00
3398,518,142,15,14.11,211.65
3399,519,73,10,12.67,126.70
3406,520,41,16,100,1600.00
3407,520,173,8,21.43,171.44
3408,520,111,16,19.55,312.80
3409,520,169,1,100,100.00
3410,520,232,1,15,15.00
3411,520,238,1,5,5.00
3412,521,203,7,84.34,590.38
3413,521,173,7,21.43,150.01
3414,521,68,1,135,135.00
3415,522,34,10,37.5,375.00
3416,522,113,30,7.72,231.60
3417,522,129,15,22,330.00
3418,522,84,5,2.61,13.05
3419,522,108,1,195,195.00
3420,523,34,10,37.5,375.00
3421,523,156,1,185,185.00
3422,523,146,1,126.36,126.36
3423,523,216,1,221.84,221.84
3424,524,203,7,84.34,590.38
3425,524,156,1,185,185.00
3426,524,186,14,17.80,249.20
3427,525,144,10,16.37,163.70
3428,525,266,10,250,2500.00
3429,525,267,20,45,900.00
3430,525,64,30,26,780.00
3431,525,63,15,10,150.00
3432,526,174,30,6.41,192.30
3433,526,165,5,75,375.00
3434,526,88,15,2.17,32.55
3435,526,161,10,27.5,275.00
3436,527,57,7,21.43,150.01
3437,527,111,7,19.55,136.85
3438,527,89,14,39.86,558.04
3439,527,145,1,196.56,196.56
3440,528,55,14,47.21,660.94
3441,528,57,7,21.43,150.01
3442,528,68,1,135,135.00
3443,528,185,14,7.57,105.98
3444,528,122,1,65.97,65.97
3445,529,213,6,410.49,2462.94
3446,529,41,16,100,1600.00
3447,529,111,16,19.55,312.80
3448,529,173,8,21.43,171.44
3449,529,287,1,192.10,192.10
3450,529,233,6,20,120.00
3451,530,213,6,410.49,2462.94
3452,530,41,16,100,1600.00
3453,530,111,16,19.55,312.80
3454,530,130,8,28.57,228.56
3455,530,287,1,192.10,192.10
3456,530,233,6,20,120.00
3457,531,157,10,315,3150.00
3458,531,154,6,46.45,278.70
3459,531,119,30,1.42,42.60
3460,531,233,10,20,200.00
3461,531,151,1,21.15,21.15
3462,532,35,14,27.5,385.00
3463,532,88,21,2.17,45.57
3464,532,127,1,260,260.00
3465,532,163,10,7,70.00
3466,532,159,1,200,200.00
3467,532,130,10,28.57,285.70
3476,534,129,30,22,660.00
3477,534,90,4,284.30,1137.20
3478,534,168,10,27.65,276.50
3479,534,164,10,18.86,188.60
3480,533,282,40,7.86,314.40
3481,533,146,2,126.36,252.72
3482,533,288,20,19.5,390.00
3483,533,166,15,16.08,241.20
3484,533,165,5,75,375.00
3485,535,34,10,37.5,375.00
3486,535,166,15,16.08,241.20
3487,535,174,30,6.41,192.30
3491,536,72,7,70,490.00
3492,536,284,14,6.65,93.10
3493,536,59,7,21.43,150.01
3494,537,265,1,80,80.00
3495,537,171,14,30,420.00
3496,537,284,14,6.65,93.10
3497,537,88,14,2.17,30.38
3498,537,287,1,192.10,192.10
3513,539,37,5,76,380.00
3514,539,185,15,7.57,113.55
3515,539,173,5,21.43,107.15
3516,539,169,1,100,100.00
3517,539,231,1,15,15.00
3518,538,185,10,7.57,75.70
3519,538,165,5,75,375.00
3520,538,88,10,2.17,21.70
3521,538,80,10,7.51,75.10
3522,538,130,5,28.57,142.85
3523,538,111,10,19.55,195.50
3524,540,273,3,929.73,2789.19
3525,540,231,3,15,45.00
3526,541,265,1,80,80.00
3527,541,171,14,30,420.00
3528,541,88,14,2.17,30.38
3529,541,159,1,200,200.00
3530,541,211,1,60.75,60.75
3531,542,176,30,13.04,391.20
3532,542,35,14,27.5,385.00
3533,542,88,21,2.17,45.57
3534,543,142,30,14.11,423.30
3535,543,191,2,118.86,237.72
3536,543,178,20,6.06,121.20
3537,544,63,15,10,150.00
3538,544,162,15,5,75.00
3539,544,101,1,83.07,83.07
3540,545,72,7,70,490.00
3541,545,284,14,6.65,93.10
3542,545,84,5,2.61,13.05
3543,545,57,7,21.43,150.01
3555,547,280,1,137,137.00
3556,548,219,1,80.36,80.36
3557,548,239,1,50,50.00
3558,548,246,1,50,50.00
3570,550,173,10,21.43,214.30
3571,550,68,1,135,135.00
3572,550,185,30,7.57,227.10
3573,551,34,10,37.5,375.00
3574,551,186,20,17.80,356.00
3575,551,195,30,5.93,177.90
3576,552,151,6,21.15,126.90
3577,552,231,2,15,30.00
3578,552,34,10,37.5,375.00
3579,552,174,30,6.41,192.30
3580,552,168,10,27.65,276.50
3581,552,130,10,28.57,285.70
3582,553,239,2,50,100.00
3583,553,246,2,50,100.00
3584,553,265,1,80,80.00
3585,553,219,1,80.36,80.36
3586,553,72,7,70,490.00
3587,553,173,7,21.43,150.01
3588,553,111,7,19.55,136.85
3589,553,287,1,192.10,192.10
3590,553,99,1,145,145.00
3591,549,258,1,105.73,105.73
3592,549,116,2,77.67,155.34
3593,549,49,1,300,300.00
3594,549,240,1,65,65.00
3595,549,270,1,35,35.00
3596,549,233,2,20,40.00
3597,549,38,10,18.21,182.10
3598,549,174,30,6.41,192.30
3599,549,191,1,118.86,118.86
3600,549,234,1,100,100.00
3601,549,237,1,60,60.00
3608,546,270,1,35,35.00
3609,546,241,1,90,90.00
3610,546,219,1,80.36,80.36
3611,546,239,1,50,50.00
3612,546,265,1,80,80.00
3613,546,297,1,200,200.00
3614,554,111,15,19.55,293.25
3615,554,59,10,21.43,214.30
3616,554,39,15,7.4,111.00
3617,554,147,10,1.5,15.00
3618,554,164,10,18.86,188.60
3619,555,173,10,21.43,214.30
3620,555,185,20,7.57,151.40
3621,555,86,1,96.65,96.65
3622,556,166,10,16.08,160.80
3623,556,148,5,41.4,207.00
3624,556,132,5,18,90.00
3625,557,273,1,929.73,929.73
3626,557,231,1,15,15.00
3627,557,132,30,18,540.00
3628,557,148,14,41.4,579.60
3629,557,288,30,19.5,585.00
3630,558,132,15,18,270.00
3631,558,164,10,18.86,188.60
3632,558,165,5,75,375.00
3633,558,88,15,2.17,32.55
3634,558,65,15,70,1050.00
3635,559,142,15,14.11,211.65
3636,559,129,15,22,330.00
3637,559,63,15,10,150.00
3642,560,203,7,84.34,590.38
3643,560,57,7,21.43,150.01
3644,560,84,7,2.61,18.27
3645,560,108,1,195,195.00
3646,561,265,1,80,80.00
3647,561,239,1,50,50.00
3648,561,219,1,80.36,80.36
3649,561,246,1,50,50.00
3650,561,41,14,100,1400.00
3651,561,167,14,14.85,207.90
3652,561,156,1,185,185.00
3653,561,264,1,95.92,95.92
3654,561,173,7,21.43,150.01
3655,562,203,7,84.34,590.38
3656,562,284,10,6.65,66.50
3657,562,173,7,21.43,150.01
3666,563,132,15,18,270.00
3667,563,288,15,19.5,292.50
3668,563,267,30,45,1350.00
3669,563,266,10,250,2500.00
3675,564,144,15,16.37,245.55
3676,564,267,15,45,675.00
3677,564,129,30,22,660.00
3678,564,288,30,19.5,585.00
3679,564,107,1,195,195.00
3680,565,130,15,28.57,428.55
3681,565,185,20,7.57,151.40
3682,565,191,2,118.86,237.72
3683,565,129,20,22,440.00
3684,565,90,3,284.30,852.90
3685,565,163,20,7,140.00
3691,566,38,10,18.21,182.10
3692,566,129,30,22,660.00
3693,566,142,30,14.11,423.30
3694,566,174,30,6.41,192.30
3695,566,154,6,46.45,278.70
3699,567,144,30,16.37,491.10
3700,567,69,1,731.2,731.20
3701,567,199,100,1.5,150.00
3702,567,267,47,45,2115.00
3710,569,37,7,76,532.00
3711,569,57,7,21.43,150.01
3712,569,111,14,19.55,273.70
3713,569,67,30,27.25,817.50
3714,570,144,15,16.37,245.55
3715,570,266,10,250,2500.00
3716,568,209,10,106.26,1062.60
3717,568,160,1,335,335.00
3718,568,251,1,205.81,205.81
3719,568,231,10,15,150.00
3720,568,237,1,60,60.00
3721,568,235,1,120,120.00
3722,571,132,15,18,270.00
3723,571,267,30,45,1350.00
3724,572,122,1,65.97,65.97
3725,572,203,5,84.34,421.70
3726,572,146,1,126.36,126.36
3727,572,288,30,19.5,585.00
3728,572,239,1,50,50.00
3729,572,219,1,80.36,80.36
3730,572,246,1,50,50.00
3733,573,132,10,18,180.00
3734,573,97,10,1.51,15.10
3735,573,86,1,96.65,96.65
3736,574,165,5,75,375.00
3737,574,88,15,2.17,32.55
3738,574,99,1,145,145.00
3739,574,185,20,7.57,151.40
3740,575,165,5,75,375.00
3741,575,35,10,27.5,275.00
3746,576,165,5,75,375.00
3747,576,226,10,20.5,205.00
3748,576,142,10,14.11,141.10
3749,576,129,10,22,220.00
3750,576,90,2,284.30,568.60
3751,577,132,30,18,540.00
3752,577,65,30,70,2100.00
3753,577,112,10,50,500.00
3754,577,288,30,19.5,585.00
3758,578,203,5,84.34,421.70
3759,578,146,1,126.36,126.36
3760,578,216,1,221.84,221.84
3761,578,156,1,185,185.00
3762,579,54,5,69.93,349.65
3763,579,173,5,21.43,107.15
3764,579,271,1,210,210.00
3765,579,185,15,7.57,113.55
3774,580,208,10,70.50,705.00
3775,580,160,1,335,335.00
3776,580,153,1,67.19,67.19
3777,580,232,10,15,150.00
3782,582,165,5,75,375.00
3783,582,164,10,18.86,188.60
3784,582,129,10,22,220.00
3785,582,142,10,14.11,141.10
3786,582,90,2,284.30,568.60
3787,582,147,10,1.5,15.00
3788,581,239,1,50,50.00
3789,581,246,1,50,50.00
3790,581,233,1,20,20.00
3791,583,55,10,47.21,472.10
3792,583,67,30,27.25,817.50
3793,583,109,1,275,275.00
3794,584,265,1,80,80.00
3795,584,210,1,42.20,42.20
3796,585,171,10,30,300.00
3797,585,111,10,19.55,195.50
3798,586,144,10,16.37,163.70
3799,586,165,5,75,375.00
3800,586,88,15,2.17,32.55
3801,586,267,20,45,900.00
3802,586,282,15,7.86,117.90
3803,586,166,15,16.08,241.20
3804,587,171,14,30,420.00
3805,587,138,7,30,210.00
3806,587,87,21,10.94,229.74
3807,587,111,14,19.55,273.70
3808,588,171,12,30,360.00
3809,588,138,7,30,210.00
3810,588,287,1,192.10,192.10
3814,589,90,2,284.30,568.60
3815,589,129,15,22,330.00
3816,589,288,15,19.5,292.50
3838,590,269,10,100,1000.00
3839,591,144,30,16.37,491.10
3840,591,293,1,929.75,929.75
3841,591,231,1,15,15.00
3842,591,267,60,45,2700.00
3843,591,165,5,75,375.00
3844,591,161,10,27.5,275.00
3845,591,148,14,41.4,579.60
3849,592,284,7,6.65,46.55
3850,592,138,7,30,210.00
3851,592,87,21,10.94,229.74
3852,593,129,2,22,44.00
3853,593,142,3,14.11,42.33
3854,593,130,2,28.57,57.14
3855,594,111,7,19.55,136.85
3856,594,173,7,21.43,150.01
3863,596,41,6,100,600.00
3864,596,284,6,6.65,39.90
3865,596,88,6,2.17,13.02
3866,595,97,10,1.51,15.10
3867,595,198,50,2.48,124.00
3868,595,142,20,14.11,282.20
3869,595,129,15,22,330.00
3870,595,165,5,75,375.00
3871,595,88,15,2.17,32.55
3882,597,280,1,137,137.00
3883,597,118,2,358.20,716.40
3884,597,96,1,140,140.00
3885,598,144,15,16.37,245.55
3886,598,266,10,250,2500.00
3887,598,267,30,45,1350.00
3888,598,288,15,19.5,292.50
3889,598,63,15,10,150.00
3890,598,64,30,26,780.00
3891,599,171,10,30,300.00
3892,599,87,15,10.94,164.10
3893,599,111,10,19.55,195.50
3894,599,138,5,30,150.00
3895,600,38,7,18.21,127.47
3896,600,170,7,4.43,31.01
3897,600,91,7,1.66,11.62
3898,600,68,1,135,135.00
3899,601,129,30,22,660.00
3900,601,165,5,75,375.00
3901,601,88,15,2.17,32.55
3902,601,256,10,110,1100.00
3903,602,71,10,28.58,285.80
3904,602,182,6,61.72,370.32
3905,602,174,30,6.41,192.30
3906,602,258,1,105.73,105.73
3907,602,213,1,410.49,410.49
3908,602,116,2,77.67,155.34
3909,602,48,1,100,100.00
3910,602,233,2,20,40.00
3911,602,270,1,35,35.00
3912,603,171,16,30,480.00
3913,603,173,8,21.43,171.44
3914,603,68,1,135,135.00
3915,603,63,8,10,80.00
3928,604,35,16,27.5,440.00
3929,604,284,16,6.65,106.40
3930,604,156,1,185,185.00
3931,604,164,8,18.86,150.88
3932,604,265,1,80,80.00
3933,604,239,1,50,50.00
3934,604,246,1,50,50.00
3941,605,144,10,16.37,163.70
3942,605,148,14,41.4,579.60
3943,605,288,10,19.5,195.00
3944,606,35,14,27.5,385.00
3945,606,88,21,2.17,45.57
3946,606,163,10,7,70.00
3947,607,171,10,30,300.00
3948,607,88,15,2.17,32.55
3949,607,130,5,28.57,142.85
3950,607,163,10,7,70.00
3951,607,187,10,18.15,181.50
3952,608,171,10,30,300.00
3953,609,129,5,22,110.00
3954,609,142,5,14.11,70.55
3955,609,130,5,28.57,142.85
3956,610,97,20,1.51,30.20
3957,610,161,10,27.5,275.00
3958,610,164,10,18.86,188.60
3959,610,226,10,20.5,205.00
3960,610,142,20,14.11,282.20
3961,610,129,20,22,440.00
3974,611,142,20,14.11,282.20
3975,611,129,20,22,440.00
3976,611,174,30,6.41,192.30
3977,611,226,10,20.5,205.00
3978,611,182,6,61.72,370.32
3979,611,107,1,195,195.00
3980,612,35,6,27.5,165.00
3981,612,174,10,6.41,64.10
3982,612,284,6,6.65,39.90
3983,612,130,3,28.57,85.71
3984,612,138,3,30,90.00
3985,613,294,1,480,480.00
3986,613,169,1,100,100.00
3987,613,92,1,43.16,43.16
3988,613,233,1,20,20.00
3989,613,232,2,15,30.00
3990,613,151,1,21.15,21.15
3991,614,294,1,480,480.00
3992,614,92,1,43.16,43.16
3993,614,169,1,100,100.00
3994,614,238,1,5,5.00
3995,614,233,1,20,20.00
3996,614,232,2,15,30.00
3997,614,234,1,100,100.00
3998,614,237,1,60,60.00
4007,615,239,1,50,50.00
4008,615,246,2,50,100.00
4009,615,219,1,80.36,80.36
4010,615,265,1,80,80.00
4011,615,34,10,37.5,375.00
4012,615,173,5,21.43,107.15
4013,615,276,30,19.75,592.50
4014,616,219,1,80.36,80.36
4015,616,239,2,50,100.00
4016,616,246,2,50,100.00
4017,616,34,14,37.5,525.00
4018,616,130,7,28.57,199.99
4019,616,287,1,192.10,192.10
4020,616,255,14,13.28,185.92
4021,616,170,7,4.43,31.01
4025,617,171,6,30,180.00
4026,617,109,1,275,275.00
4027,618,203,5,84.34,421.70
4028,618,284,10,6.65,66.50
4029,618,39,30,7.4,222.00
4030,618,239,1,50,50.00
4031,618,246,1,50,50.00
4032,619,171,6,30,180.00
4033,619,88,6,2.17,13.02
4034,619,111,6,19.55,117.30
4035,620,142,10,14.11,141.10
4036,620,129,10,22,220.00
4037,621,96,1,140,140.00
4038,621,118,1,358.20,358.20
4039,621,39,15,7.4,111.00
4040,621,57,7,21.43,150.01
4041,622,96,1,140,140.00
4042,622,118,1,358.20,358.20
4043,622,39,15,7.4,111.00
4044,622,57,7,21.43,150.01
4045,623,129,30,22,660.00
4046,623,288,30,19.5,585.00
4047,623,111,10,19.55,195.50
4064,624,294,1,480,480.00
4065,624,169,2,100,200.00
4066,624,92,2,43.16,86.32
4067,624,85,2,8.67,17.34
4068,624,173,2,21.43,42.86
4069,624,170,2,4.43,8.86
4070,624,233,1,20,20.00
4071,624,232,4,15,60.00
4072,625,251,1,205.81,205.81
4073,625,153,1,67.19,67.19
4074,625,96,1,140,140.00
4077,626,111,7,19.55,136.85
4078,626,129,10,22,220.00
4079,626,89,14,39.86,558.04
4080,627,35,10,27.5,275.00
4081,627,109,1,275,275.00
4082,627,138,5,30,150.00
4083,628,142,20,14.11,282.20
4084,628,129,20,22,440.00
4085,628,174,30,6.41,192.30
4094,629,144,10,16.37,163.70
4095,629,266,10,250,2500.00
4096,629,267,10,45,450.00
4097,629,203,5,84.34,421.70
4113,630,157,6,315,1890.00
4114,630,203,7,84.34,590.38
4115,630,154,6,46.45,278.70
4116,630,119,40,1.42,56.80
4117,630,173,7,21.43,150.01
4118,630,233,6,20,120.00
4119,630,286,1,117,117.00
4120,630,193,1,72.83,72.83
4121,630,234,1,100,100.00
4122,630,237,1,60,60.00
4123,630,200,1,105.97,105.97
4124,630,232,1,15,15.00
4125,630,270,1,35,35.00
4133,631,294,6,480,2880.00
4134,631,171,14,30,420.00
4135,631,88,21,2.17,45.57
4136,631,111,20,19.55,391.00
4137,631,145,1,196.56,196.56
4138,631,130,10,28.57,285.70
4139,631,233,6,20,120.00
4146,633,203,5,84.34,421.70
4147,633,111,10,19.55,195.50
4148,633,179,10,10.5,105.00
4155,632,239,1,50,50.00
4156,632,246,1,50,50.00
4157,632,219,1,80.36,80.36
4158,632,203,5,84.34,421.70
4159,632,146,1,126.36,126.36
4160,632,67,30,27.25,817.50
4166,634,164,10,18.86,188.60
4167,634,174,30,6.41,192.30
4168,634,288,18,19.5,351.00
4169,634,129,15,22,330.00
4170,634,185,20,7.57,151.40
4171,635,269,10,100,1000.00
4172,635,111,10,19.55,195.50
4173,635,288,30,19.5,585.00
4174,636,97,10,1.51,15.10
4175,636,132,10,18,180.00
4176,636,148,10,41.4,414.00
4177,636,178,20,6.06,121.20
4178,636,191,1,118.86,118.86
4179,637,34,10,37.5,375.00
4180,637,111,10,19.55,195.50
4181,638,174,10,6.41,64.10
4182,638,111,4,19.55,78.20
4183,638,130,2,28.57,57.14
4184,638,145,1,196.56,196.56
4185,639,226,30,20.5,615.00
4186,639,198,100,2.48,248.00
4187,640,122,1,65.97,65.97
4188,640,146,1,126.36,126.36
4189,640,288,30,19.5,585.00
4190,640,129,30,22,660.00
4191,640,163,10,7,70.00
4192,641,90,2,284.30,568.60
4193,641,150,45,8.84,397.80
4194,641,97,15,1.51,22.65
4195,641,165,5,75,375.00
4196,641,88,15,2.17,32.55
